# Ecm || mean err  
0.66 || 3.57729e-05  2.90271e-05
0.66005 || 3.60642e-05  2.92634e-05
0.6601 || 3.63571e-05  2.9501e-05
0.66015 || 3.66516e-05  2.97399e-05
0.6602 || 3.69478e-05  2.99801e-05
0.66025 || 3.72456e-05  3.02217e-05
0.6603 || 3.75451e-05  3.04646e-05
0.66035 || 3.78463e-05  3.07089e-05
0.6604 || 3.81491e-05  3.09545e-05
0.66045 || 3.84535e-05  3.12015e-05
0.660501 || 3.87597e-05  3.14498e-05
0.660551 || 3.90675e-05  3.16994e-05
0.660601 || 3.9377e-05  3.19505e-05
0.660651 || 3.96882e-05  3.22029e-05
0.660701 || 4.00011e-05  3.24566e-05
0.660751 || 4.03156e-05  3.27118e-05
0.660801 || 4.06319e-05  3.29683e-05
0.660851 || 4.09499e-05  3.32262e-05
0.660901 || 4.12696e-05  3.34855e-05
0.660951 || 4.1591e-05  3.37462e-05
0.661001 || 4.19142e-05  3.40083e-05
0.661051 || 4.2239e-05  3.42718e-05
0.661101 || 4.25656e-05  3.45367e-05
0.661151 || 4.2894e-05  3.4803e-05
0.661201 || 4.3224e-05  3.50707e-05
0.661251 || 4.35559e-05  3.53398e-05
0.661301 || 4.38895e-05  3.56104e-05
0.661351 || 4.42248e-05  3.58823e-05
0.661401 || 4.45619e-05  3.61557e-05
0.661451 || 4.49008e-05  3.64306e-05
0.661502 || 4.52414e-05  3.67068e-05
0.661552 || 4.55839e-05  3.69846e-05
0.661602 || 4.59281e-05  3.72637e-05
0.661652 || 4.62741e-05  3.75443e-05
0.661702 || 4.66219e-05  3.78264e-05
0.661752 || 4.69715e-05  3.81099e-05
0.661802 || 4.73229e-05  3.83949e-05
0.661852 || 4.76761e-05  3.86814e-05
0.661902 || 4.80312e-05  3.89693e-05
0.661952 || 4.8388e-05  3.92587e-05
0.662002 || 4.87467e-05  3.95496e-05
0.662052 || 4.91072e-05  3.9842e-05
0.662102 || 4.94696e-05  4.01358e-05
0.662152 || 4.98338e-05  4.04312e-05
0.662202 || 5.01998e-05  4.0728e-05
0.662252 || 5.05677e-05  4.10264e-05
0.662302 || 5.09375e-05  4.13262e-05
0.662352 || 5.13091e-05  4.16276e-05
0.662402 || 5.16826e-05  4.19304e-05
0.662452 || 5.2058e-05  4.22348e-05
0.662503 || 5.24352e-05  4.25408e-05
0.662553 || 5.28143e-05  4.28482e-05
0.662603 || 5.31954e-05  4.31572e-05
0.662653 || 5.35783e-05  4.34677e-05
0.662703 || 5.39631e-05  4.37797e-05
0.662753 || 5.43498e-05  4.40933e-05
0.662803 || 5.47384e-05  4.44085e-05
0.662853 || 5.5129e-05  4.47252e-05
0.662903 || 5.55215e-05  4.50434e-05
0.662953 || 5.59159e-05  4.53632e-05
0.663003 || 5.63122e-05  4.56846e-05
0.663053 || 5.67105e-05  4.60076e-05
0.663103 || 5.71107e-05  4.63321e-05
0.663153 || 5.75129e-05  4.66582e-05
0.663203 || 5.7917e-05  4.69859e-05
0.663253 || 5.83231e-05  4.73151e-05
0.663303 || 5.87311e-05  4.7646e-05
0.663353 || 5.91411e-05  4.79784e-05
0.663403 || 5.95531e-05  4.83125e-05
0.663453 || 5.99671e-05  4.86482e-05
0.663504 || 6.0383e-05  4.89854e-05
0.663554 || 6.0801e-05  4.93243e-05
0.663604 || 6.12209e-05  4.96648e-05
0.663654 || 6.16429e-05  5.00069e-05
0.663704 || 6.20668e-05  5.03507e-05
0.663754 || 6.24928e-05  5.0696e-05
